Plant ID,NERC Region,Quantity,Elec_Quantity,MMBtuPer_Unit,Tot_MMBtu,Elec_MMBtu,Netgen,Nameplate Capacity (MW),Operating Time,Gross Load (MW-h),Steam Load (1000lb),SO2 (tons),Avg. NOx Rate (lb/MMBtu),NOx (tons),CO2 (short tons),Heat Input (MMBtu),EPA Region
6178,TRE,109526.0,109526.0,23.7,1915372.0,1915372.0,185806.001,622.4,441.08,197814.0,,431.907,0.126,126.32,210324.336,2005377.14,6.0
6179,TRE,579951.0,579951.0,22.624,9653802.0,9653802.0,904751.996,1690.0,2181.3,971488.53,,110.561,0.3011,502.587,1066227.463,10166166.776,6.0
6180,TRE,835456.0,835456.0,13.78,11512584.0,11512584.0,1067062.0,1795.4,1377.65,1143653.11,,555.884,0.1512,399.174,1218291.742,11197820.253,6.0
6181,TRE,194677.0,194677.0,18.097,3266480.0,3266480.0,280000.0,932.0,1483.0,299697.0,,1005.35,0.1731,152.106,363395.2,3541860.6,6.0
6183,TRE,279612.0,279612.0,16.07,2853594.0,2853594.0,219478.003,410.0,743.5,245757.5,,555.258,0.1553,223.727,312687.3,2872121.4,6.0
6188,SERC,0.0,0.0,0.0,70088.0,70088.0,7521.0,135.0,,,,,,,,,
6189,SERC,174045.0,174045.0,0.0,0.0,0.0,-43833.0,847.8,,,,,,,,,
6190,SPP,976482.0,976482.0,68.95,5885031.0,5885031.0,563295.008,1707.3,2500.35,617659.57,,477.155,0.4479,329.342,659484.766,6580677.196,6.0
6193,SPP,261736.0,261736.0,18.791,4318602.0,4318602.0,403258.004,1080.0,1849.69,438514.15,,1102.236,0.4382,325.549,457324.439,4363845.83,6.0
6194,SPP,289908.0,289908.0,18.721,5095640.0,5095640.0,491660.004,1135.8,1488.0,520623.0,,1266.27,0.2594,338.864,534079.6,5103111.7,6.0
6195,SPP,154671.0,154671.0,19.862,1422081.0,1422081.0,129105.998,603.0,1157.21,146496.83,,360.007,0.6861,46.131,147005.94,1434826.132,7.0
6200,WECC,0.0,0.0,0.0,2408747.0,2408747.0,258477.0,629.4,,,,,,,,,
6202,WECC,0.0,0.0,0.0,546858.0,546858.0,58682.0,450.0,,,,,,,,,
6204,WECC,357301.0,357301.0,23.075,6130586.0,6130586.0,601498.005,1710.0,1461.38,652532.35,,403.283,0.4053,546.925,759925.931,7245683.933,8.0
6208,WECC,29465.0,29465.0,0.0,0.0,0.0,-10433.0,200.0,,,,,,,,,
6211,WECC,1590.0,1590.0,5.581,8874.0,8874.0,633.0,223.5,,,,,,,,,
6213,RFC,121923.0,121923.0,28.266,2720601.0,2720601.0,246507.996,1080.0,762.13,276132.4,,175.721,0.1259,83.214,287740.839,2804493.257,5.0
6223,SPP,31669.0,31669.0,1.031,32651.0,32651.0,2630.0,379.0,171.59,2783.89,,0.01,0.4113,1.45,1978.437,33281.063,7.0
6243,TRE,123529.0,123529.0,2.0,123529.0,123529.0,8318.0,203.2,608.9,9925.22,,0.036,0.2021,5.199,7383.243,124257.026,6.0
6248,WECC,112354.0,112354.0,17.74,1436984.0,1436984.0,134147.0,552.3,409.73,147694.0,,70.702,0.0536,44.614,169345.263,1617556.484,8.0
6249,SERC,103588.0,103588.0,35.528,2453803.0,2453803.0,226875.004,1260.0,1107.31,257817.91,,86.512,0.2545,101.991,276747.496,2697335.268,4.0
6250,SERC,73700.0,73700.0,29.3,1658247.0,1658247.0,143418.997,763.2,991.34,,1166147.17,146.408,0.4358,169.627,181541.494,1771404.45,4.0
6251,TRE,0.0,0.0,0.0,18739994.0,18739994.0,1791929.0,2708.6,,,,,,,,,
6253,RFC,10417.0,10417.0,1.01,10521.0,10521.0,641.0,335.7,20.33,858.65,,0.066,9.6351,1.597,832.227,13068.113,5.0
6254,MRO,51054.0,51054.0,23.43,864483.0,864483.0,77751.0,725.9,235.29,84654.94,,24.766,0.1498,69.937,101664.279,969964.919,7.0
6257,SERC,839333.0,839333.0,22.628,14068206.0,14068206.0,1275902.967,3564.0,2797.0,1426605.75,,93.653,0.2682,480.585,1539372.5,14677433.875,4.0
6258,SERC,688.0,688.0,11.634,4002.0,4002.0,22.0,321.2,14.0,287.0,,1.006,6.0,2.413,,4021.0,4.0
6264,RFC,246478.0,246478.0,30.883,6110265.0,6110265.0,602974.996,1300.0,726.29,657782.49,,344.376,0.3123,309.22,640223.244,6275205.248,3.0
6285,ASCC,47349.0,47349.0,16.0,251898.0,251898.0,26780.0,181.0,,,,,,,,,
6288,ASCC,13631.0,13631.0,33.5,189551.0,189551.0,13476.0,92.8,,,,,,,,,
6358,,,,,,,,,24.61,934.97,,0.003,0.1139,0.557,636.556,10709.195,5.0
6373,MRO,8386.0,8386.0,7.0,8401.0,8401.0,563.0,266.1,20.81,556.03,,0.002,0.8718,2.608,52.781,8200.542,7.0
6400,WECC,0.0,0.0,0.0,300435.0,300435.0,32239.0,49.8,,,,,,,,,
6408,WECC,0.0,0.0,0.0,30222.0,30222.0,3243.0,5.0,,,,,,,,,
6409,WECC,0.0,0.0,0.0,167975.0,167975.0,18025.0,41.4,,,,,,,,,
6415,SPP,0.0,0.0,0.0,245220.0,245220.0,26314.0,100.0,,,,,,,,,
6417,SERC,0.0,0.0,0.0,39457.0,39457.0,4234.0,135.0,,,,,,,,,
6419,SPP,0.0,0.0,0.0,286708.0,286708.0,30766.0,90.0,,,,,,,,,
6431,WECC,0.0,0.0,0.0,667138.0,667138.0,71589.0,207.3,,,,,,,,,
6433,WECC,0.0,0.0,0.0,5303173.0,5303173.0,569071.0,1118.6,,,,,,,,,
6440,SERC,0.0,0.0,0.0,454767.0,454767.0,48800.0,666.7,,,,,,,,,
6462,SERC,0.0,0.0,0.0,7548103.0,7548103.0,721754.0,1035.9,,,,,,,,,
6463,MRO,0.0,0.0,0.0,0.0,0.0,-30.0,78.7,0.0,,,,,,,,7.0
6469,MRO,252607.0,252607.0,14.259,3288757.0,3288757.0,291095.004,869.8,704.24,313839.48,,958.429,0.1331,229.033,372374.696,3420362.132,8.0
6474,HICC,15452.0,15452.0,11.5,88849.0,88849.0,9338.0,99.5,,,,,,,,,
6481,WECC,292513.0,292513.0,47.55,6276293.0,6276293.0,637117.003,1640.0,1399.25,686780.25,,167.145,0.472,743.235,617551.925,6019024.2,8.0
6504,HICC,88599.0,88599.0,11.565,511110.0,511110.0,56297.0,229.8,,,,,,,,,
6517,SERC,0.0,0.0,0.0,27053.0,27053.0,2903.0,157.6,,,,,,,,,
6522,RFC,60628.0,60628.0,0.0,0.0,0.0,-16818.0,453.0,,,,,,,,,
6558,SPP,39177.0,39177.0,1.069,41880.0,41880.0,4467.82,205.1,,,,,,,,,
6559,ASCC,535065.0,535065.0,7.54,540615.0,540615.0,56203.0,266.3,,,,,,,,,
6584,,,,,,,,,0.0,,,,,,,,4.0
6595,SERC,0.0,0.0,0.0,210386.0,210386.0,22576.0,81.0,,,,,,,,,
6635,NPCC,8386.0,8386.0,1.026,8604.0,8604.0,685.0,84.0,11.05,699.39,,0.002,0.0623,0.126,377.441,6353.633,1.0
6639,SERC,105665.0,105665.0,56.283,2474698.0,2474698.0,220232.002,586.0,1450.0,246980.5,,196.749,0.559,364.049,269983.1,2631435.2,4.0
6641,SERC,378798.0,378798.0,22.67,6350769.0,6350769.0,585222.997,1800.0,1488.0,625191.0,,1719.916,0.5048,731.445,646949.3,6168480.0,6.0
6648,TRE,160076.0,160076.0,18.34,1981155.0,1981155.0,190632.002,590.6,489.0,213192.0,,464.059,0.0579,58.735,236477.63,2172108.074,6.0
6650,SERC,0.0,0.0,0.0,0.0,0.0,-25.0,60.7,0.0,,,,,,,,7.0
6651,SERC,0.0,0.0,0.0,0.0,0.0,-28.0,60.6,0.0,,,,,,,,7.0
6652,SERC,0.0,0.0,0.0,0.0,0.0,-48.0,60.8,0.0,,,,,,,,7.0
6664,MRO,136474.0,136474.0,18.351,1850279.0,1850279.0,167167.002,811.9,397.78,184300.96,,278.426,0.1752,164.252,188609.515,1798333.747,7.0
6704,WECC,4372.0,4372.0,8.187,24692.0,24692.0,2335.0,11.6,,,,,,,,,
6705,RFC,133935.0,133935.0,23.38,2703154.0,2703154.0,231364.998,822.8,,,,,,,,,
6741,,,,,,,,,2.35,21.41,,0.0,1.2007,0.232,,386.8,5.0
6761,WECC,135492.0,135492.0,24.509,2005311.0,2005311.0,195726.998,800.4,776.67,213800.03,,75.873,0.3524,115.901,200603.865,1924317.001,8.0
6768,SPP,68951.0,68951.0,23.322,1195271.0,1195271.0,106414.0,261.0,682.02,117615.67,,326.619,0.1211,73.06,125103.994,1219322.317,7.0
6772,SPP,0.0,0.0,0.0,0.0,0.0,0.0,446.0,0.0,,,,,,,,6.0
6776,,,,,,,,,2.31,30.54,,0.001,0.934,0.161,43.7,540.0,2.0
6789,SERC,0.0,0.0,0.0,199436.0,199436.0,21401.0,84.0,,,,,,,,,
6823,SERC,117417.0,117417.0,57.24,2782641.0,2782641.0,263660.004,509.4,721.0,282364.0,,488.837,0.0649,101.51,320132.4,3120202.6,4.0
6824,,,,,,,,,21.14,305.44,,0.139,2.4,3.341,,5568.7,5.0
7013,,,,,,,,,0.0,,,,,,,,7.0
7030,TRE,195019.0,195019.0,14.543,2640490.0,2640490.0,225944.0,349.2,1488.0,255926.0,,228.372,0.187,122.469,287513.7,2640853.7,6.0
7032,SERC,13.0,13.0,5.7,74.0,74.0,0.0,407.7,0.26,0.26,,0.0,4.686,0.002,0.4,3.4,3.0
7063,SERC,1233441.0,1233441.0,2.041,1259339.0,1259339.0,113360.0,676.0,823.88,114703.04,,0.31,0.7572,15.584,61456.186,1034125.193,4.0
7082,WECC,2207580.0,2207580.0,3.114,2291468.0,2291468.0,323972.0,745.0,1531.65,331620.96,,0.688,0.0822,7.082,136144.642,2290904.573,9.0
7097,TRE,289207.0,289207.0,17.877,4349959.0,4349959.0,402033.996,1444.0,1289.25,425505.0,,67.381,0.2414,267.993,475837.05,4637795.4,6.0
7125,SERC,243566.0,243566.0,0.0,0.0,0.0,-51354.0,1296.0,,,,,,,,,
7137,,,,,,,,,0.0,,,,,,,,7.0
7138,,,,,,,,,7.42,224.01,,0.001,0.184,0.199,212.9,3612.8,2.0
7145,MRO,8797.0,8797.0,1.049,9228.0,9228.0,597.0,179.8,22.02,654.15,,0.002,0.2587,0.51,265.98,8726.482,7.0
7146,NPCC,4403.0,4403.0,5.641,24837.0,24837.0,1797.0,238.5,31.25,1912.25,,0.01,0.54,3.748,1968.2,24254.175,2.0
7153,RFC,2500683.0,2500683.0,1.039,2598210.0,2598210.0,339317.0,1193.0,2552.95,225689.21,,0.454,0.2482,64.71,162557.088,2735342.568,3.0
7155,MRO,0.0,0.0,0.0,0.0,0.0,-53.0,90.2,0.0,,,,,,,,7.0
7158,RFC,24820.0,24820.0,3.545,25538.0,25538.0,1073.0,571.8,48.54,1680.14,,0.008,0.5895,1.583,1724.386,29019.201,5.0
7159,RFC,150553.0,150553.0,1.01,152059.0,152059.0,11351.0,381.6,181.08,11606.7,,0.047,0.2964,5.906,9348.123,157305.508,5.0
7164,WECC,0.0,0.0,0.0,0.0,0.0,0.0,40.0,,,,,,,,,
7203,MRO,1119.0,1119.0,6.837,1317.0,1317.0,-71.0,381.6,3.1,28.48,,0.01,0.445,0.102,109.752,1651.691,5.0
7210,SERC,63136.0,63136.0,30.36,1552336.0,1552336.0,165075.998,417.3,479.05,174521.0,,79.702,0.1177,84.25,146656.39,1429397.67,4.0
7212,SERC,0.0,0.0,0.0,0.0,0.0,0.0,368.4,0.0,,,,,,,,3.0
7213,SERC,179698.0,179698.0,30.219,4367965.0,4367965.0,437589.003,848.0,1217.49,470106.76,,133.924,0.5506,680.622,481396.832,4691982.352,3.0
7237,MRO,111276.0,111276.0,1.069,118954.0,118954.0,10258.0,405.7,92.05,10668.83,,0.037,0.2329,3.099,7313.831,123071.873,8.0
7238,FRCC,2437542.0,2437542.0,3.063,2488731.0,2488731.0,337330.0,735.5,1635.79,344152.84,,0.722,0.1208,10.98,143046.149,2407021.771,4.0
7242,FRCC,480426.0,480426.0,2.04,490034.0,490034.0,35976.0,1029.5,372.25,42586.0,,0.138,0.2678,10.455,27311.325,459779.275,4.0
7246,SERC,0.0,0.0,0.0,308114.0,308114.0,33063.0,102.6,,,,,,,,,
7247,MRO,0.0,0.0,0.0,0.0,0.0,0.0,67.5,,,,,,,,,
7258,,,,,,,,,19.25,445.74,,0.04,0.109,0.296,340.151,5496.918,5.0
7266,,,,,,,,,757.21,31744.94,,0.081,0.0527,0.893,16074.202,270484.723,9.0
7270,RFC,279033.0,279033.0,1.01,281823.0,281823.0,21252.0,381.6,307.18,21763.71,,0.086,0.2233,10.558,16937.851,285002.588,5.0
7277,SERC,349.0,349.0,1.03,359.0,359.0,-801.0,1753.6,2.92,0.0,,0.0,1.104,0.013,15.458,260.103,4.0
7288,,,,,,,,,44.66,2664.62,,0.011,0.0763,1.35,2226.752,37469.382,2.0
7296,SPP,945393.0,945393.0,1.043,986045.0,986045.0,131021.0,690.5,720.89,118386.81,,0.292,0.0368,7.526,57810.676,972786.848,7.0
7302,FRCC,5954426.0,5954426.0,1.018,6061606.0,6061606.0,835948.0,2263.0,3814.53,541032.32,,1.781,0.0986,47.19,351965.569,5922510.5,4.0
7307,,,,,,,,,8.54,207.81,,0.0,0.0969,0.029,161.566,2718.072,9.0
7314,,,,,,,,,587.01,52942.72,,0.202,0.031,10.0,40104.791,674841.49,2.0
7315,,,,,,,,,101.4,3308.03,,0.01,0.0609,0.18,2073.184,34885.822,9.0
7317,WECC,0.0,0.0,0.0,96563.0,96563.0,10362.0,18.0,,,,,,,,,
7318,,,,,,,,,0.94,0.0,,0.0,0.152,0.006,4.811,81.222,3.0
7325,,,,,,,,,1488.0,91469.0,,0.326,0.0298,8.096,64542.9,1085940.0,6.0
7335,,,,,,,,,0.0,,,,,,,,5.0
7336,,,,,,,,,0.0,,,,,,,,5.0
7343,MRO,91737.0,91737.0,23.381,1571548.0,1571548.0,138645.002,695.9,425.25,156227.0,,269.612,0.1694,131.943,149216.325,1422733.025,7.0
7348,,,,,,,,,15.0,612.0,,0.337,1.5705,3.133,501.1,7993.2,4.0
7350,WECC,538603.0,538603.0,1.043,561763.0,561763.0,68415.0,266.3,490.77,102024.07,,0.213,0.0594,6.654,42318.218,712074.704,10.0
7366,MRO,0.0,0.0,0.0,8303.0,8303.0,891.0,9.2,,,,,,,,,
7367,ASCC,0.0,0.0,0.0,59940.0,59940.0,6432.0,126.0,,,,,,,,,
7368,WECC,0.0,0.0,0.0,382247.0,382247.0,41018.0,110.0,,,,,,,,,
7369,WECC,0.0,0.0,0.0,279896.0,279896.0,30035.0,110.0,,,,,,,,,
7380,FRCC,2415496.0,2415496.0,2.0,2415496.0,2415496.0,311219.0,897.0,2461.68,213335.73,,1.144,0.8588,44.587,142630.831,2399715.181,4.0
7381,NPCC,0.0,0.0,0.0,7697.0,7697.0,826.0,6.0,,,,,,,,,
7425,,,,,,,,,115.17,9833.58,,0.038,0.0805,5.3,7557.056,127159.669,5.0
7449,,,,,,,,,0.0,,,,,,,,9.0
7456,,,,,,,,,54.42,3558.3,,0.011,0.0538,0.736,2174.114,36581.641,10.0
7504,,,,,,,,,612.89,42823.21,,21.694,0.1885,37.142,55454.535,530853.761,8.0
7512,TRE,1949664.0,1949664.0,1.03,2008154.0,2008154.0,279125.0,550.0,,,,,,,,,
7513,NPCC,24497.0,24497.0,7.8,191077.0,191077.0,11813.0,37.5,,,,,,,,,
7515,,,,,,,,,21.09,934.39,,0.004,0.192,1.115,699.737,11776.247,7.0
7526,WECC,0.0,0.0,0.0,605455.0,605455.0,64970.0,228.2,,,,,,,,,
7538,SERC,240393.0,240393.0,1.041,250249.0,250249.0,21900.0,979.7,,,,,,,,,
7541,WECC,0.0,0.0,0.0,26242.0,26242.0,2816.0,4.5,,,,,,,,,
7604,SERC,607616.0,607616.0,1.007,611869.0,611869.0,86295.0,506.6,477.06,87966.44,,0.184,0.0264,2.938,36535.158,614776.834,7.0
7605,WECC,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,,,,,,,,10.0
7693,,,,,,,,,37.28,1460.99,,0.004,0.0389,0.226,821.156,13814.33,9.0
7699,FRCC,72494.0,72494.0,1.02,73944.0,73944.0,6556.0,278.1,,,,,,,,,
7701,RFC,442591.0,442591.0,1.399,163357.0,163357.0,14865.0,60.0,577.45,,138553.8,4.341,0.0985,4.564,,205707.563,3.0
7709,SERC,491782.0,491782.0,1.028,505552.0,505552.0,41825.0,919.0,,,,,,,,,
7710,SERC,5389173.0,5389173.0,2.064,5561626.0,5561626.0,776223.0,1995.7,3007.5,798644.0,,1.63,0.1753,25.607,322602.2,5428400.975,4.0
7721,SERC,879475.0,879475.0,1.011,889149.0,889149.0,121830.0,317.4,,,,,,,,,
7722,SERC,0.0,0.0,0.0,8556495.0,8556495.0,818177.0,1269.9,,,,,,,,,
7737,SERC,56125.0,29473.0,41.059,1034799.0,543395.0,42722.0,99.2,,,,,,,,,
7749,,,,,,,,,0.0,,,,,,,,7.0
7754,SERC,0.0,0.0,0.0,0.0,0.0,0.0,315.6,2.07,2.07,,0.0,0.173,0.031,41.742,701.541,7.0
7757,SERC,2408004.0,2408004.0,1.049,2525996.0,2525996.0,344406.0,1069.6,1807.64,353180.12,,0.761,0.0548,18.006,150784.109,2537242.703,6.0
7759,RFC,88535.0,88535.0,1.003,88801.0,88801.0,7018.0,340.0,112.22,7120.05,,0.027,0.0917,1.06,5360.034,90187.687,5.0
7760,,,,,,,,,147.72,5382.46,,0.016,0.3971,2.46,3253.164,54736.25,5.0
7762,,,,,,,,,824.12,169046.01,,0.359,0.066,20.036,71090.761,1196256.226,6.0
7763,,,,,,,,,364.8,14126.91,,0.046,0.1926,6.525,9050.761,152323.238,5.0
7764,SERC,0.0,0.0,0.0,0.0,0.0,0.0,386.1,0.0,,,,,,,,4.0
7765,,,,,,,,,579.5,42495.54,,0.158,0.397,8.258,31921.895,527386.949,4.0
7768,,,,,,,,,386.1,17913.3,,0.052,0.2371,9.201,10324.85,173743.159,4.0
7782,,,,,,,,,11.81,260.37,,0.001,0.1653,0.264,188.7,3199.4,5.0
7783,,,,,,,,,0.0,,,,,,,,5.0
7790,WECC,0.0,0.0,0.0,0.0,0.0,0.0,499.5,0.0,,,,,,,,8.0
7805,SERC,7286380.0,7286380.0,2.062,7512258.0,7512258.0,967474.0,2244.8,4264.62,855815.77,,2.281,0.2128,51.63,451873.553,7603645.208,4.0
7813,SERC,617443.0,617443.0,0.92,568048.0,568048.0,55204.0,570.0,528.58,55535.89,,0.189,0.2892,18.258,37218.181,626292.011,4.0
7818,,,,,,,,,1.97,11.06,,0.0,0.689,0.043,,358.019,5.0
7825,,,,,,,,,103.42,12422.72,,0.04,0.0603,3.819,7942.632,133656.26,6.0
7826,SERC,2463583.0,2463583.0,2.092,2576908.0,2576908.0,355704.0,1192.0,1618.17,240743.64,,0.774,0.1617,15.374,153254.33,2578816.211,4.0
7829,SERC,259494.0,259494.0,1.11,288038.0,288038.0,21877.0,242.0,238.08,21876.66,,0.081,0.1018,5.7,15920.357,267892.022,4.0
7834,SERC,2576467.0,2576467.0,2.06,2653761.0,2653761.0,329550.0,1102.0,2024.6,224967.9,,0.788,0.173,16.336,155996.303,2625802.899,4.0
7835,RFC,357833.0,357833.0,1.041,372504.0,372504.0,35402.0,772.6,214.21,35574.72,,0.111,0.1539,5.798,21796.968,366771.058,3.0
7836,SERC,144073.0,144073.0,6.846,152363.0,152363.0,13456.0,513.3,92.28,14006.66,,0.046,0.134,2.567,8925.371,150152.855,3.0
7837,SERC,951.0,951.0,1.051,1000.0,1000.0,-543.0,509.1,1.29,81.98,,0.0,0.1455,0.04,62.631,1053.682,3.0
7838,SERC,369202.0,369202.0,1.05,387662.0,387662.0,38222.0,705.5,270.93,38241.24,,0.118,0.1686,6.607,23351.079,392925.732,3.0
7839,SERC,19814.0,19814.0,1.04,20607.0,20607.0,2016.0,892.5,15.57,2017.46,,0.006,0.212,0.393,1236.53,20806.156,3.0
7842,,,,,,,,,1.5,52.1,,0.0,0.106,0.026,32.14,541.065,5.0
7843,MRO,141819.0,141819.0,1.0,141819.0,141819.0,12890.0,467.8,119.51,12753.14,,0.042,0.3126,6.7,8403.734,141400.862,5.0
7844,,,,,,,,,0.0,,,,,,,,5.0
7845,SERC,2127444.0,2127444.0,8.83,2150572.0,2150572.0,246026.0,1625.2,1688.74,251835.85,,0.595,0.3839,16.521,107671.009,1810977.752,4.0
7846,FRCC,524915.0,524915.0,2.096,550111.0,550111.0,65943.0,783.1,363.25,48163.0,,0.151,0.0637,4.265,29904.722,503192.875,4.0
7848,SERC,1594.0,1594.0,1.017,1621.0,1621.0,121.0,321.3,2.06,118.53,,0.0,0.1915,0.029,97.654,1643.16,7.0
7858,SERC,0.0,0.0,0.0,0.0,0.0,0.0,301.5,0.0,,,,,,,,5.0
7863,,,,,,,,,0.0,,,,,,,,5.0
7869,,,,,,,,,232.0,8898.75,,0.024,0.0779,0.544,5326.65,89626.075,2.0
7870,,,,,,,,,30.84,929.85,,0.015,0.0913,0.236,718.629,12033.652,10.0
7872,RFC,41239.0,41239.0,6.908,45586.0,45586.0,4259.0,594.0,30.8,4303.65,,0.104,0.8963,5.486,2692.8,44285.0,5.0
7873,FRCC,5494940.0,5494940.0,2.04,5604839.0,5604839.0,756961.0,2294.0,3888.5,506476.75,,1.691,0.8251,38.079,334810.875,5633846.55,4.0
7886,MRO,0.0,0.0,0.0,11378.0,11378.0,1221.0,11.0,,,,,,,,,
7887,MRO,148633.0,148633.0,2.689,130934.0,130934.0,13645.0,216.3,326.17,10804.48,,0.032,0.2333,2.006,6181.715,104011.864,7.0
7897,SERC,3855302.0,3855302.0,2.064,3978672.0,3978672.0,565852.0,1304.0,2213.25,580307.5,,1.173,0.0766,23.505,232445.75,3911337.65,4.0
7900,TRE,1329647.0,1329647.0,3.093,1370867.0,1370867.0,171521.0,696.4,1192.5,177996.14,,0.44,0.1678,9.29,87291.525,1468804.841,6.0
7902,SPP,357210.0,357210.0,13.588,4375618.0,4375618.0,415392.005,721.0,680.68,444077.46,,357.022,0.1563,334.393,465568.98,4276383.59,6.0
7903,,,,,,,,,162.53,2195.59,,0.008,0.4325,1.594,1636.872,27540.236,7.0
7907,WECC,0.0,0.0,0.0,371204.0,371204.0,39833.0,165.0,,,,,,,,,
7909,,,,,,,,,81.8,3195.62,,0.009,0.0839,0.194,1833.119,30852.492,2.0
7910,,,,,,,,,53.44,2110.48,,0.006,0.0575,0.121,1248.759,21014.454,2.0
7912,,,,,,,,,50.57,2258.79,,0.006,0.0167,0.101,1264.24,21270.94,2.0
7913,,,,,,,,,85.41,3331.95,,0.01,0.0336,0.158,2032.672,34204.947,2.0
7914,,,,,,,,,48.69,1943.44,,0.006,0.0413,0.102,1181.4,19875.284,2.0
7915,,,,,,,,,42.5,1842.39,,0.006,0.0493,0.156,1109.528,18671.894,2.0
7916,SERC,1258000.0,1258000.0,1.025,1289450.0,1289450.0,111002.0,726.0,1189.08,113071.06,,0.421,0.2382,22.483,83532.291,1405580.984,4.0
7917,SERC,2207549.0,2207549.0,2.072,2287021.0,2287021.0,325584.0,539.7,1434.0,332572.25,,0.69,0.0188,10.06,135176.825,2274611.375,4.0
7925,MRO,112105.0,112105.0,1.0,112105.0,112105.0,9234.0,537.8,149.99,9194.07,,0.036,0.1961,1.529,7039.671,118443.596,5.0
7927,SERC,0.0,0.0,0.0,0.0,0.0,0.0,1.8,,,,,,,,,
7928,,,,,,,,,3.45,237.12,,0.001,0.0402,0.038,148.969,2506.666,7.0
7929,SPP,14548.0,14548.0,1.0,14548.0,14548.0,1057.0,365.2,19.09,1159.53,,0.004,0.1827,0.239,841.457,14156.297,7.0
7931,WECC,226603.0,226603.0,2.086,236347.0,236347.0,30887.0,287.0,,,,,,,,,
7936,WECC,0.0,0.0,0.0,178487.0,178487.0,19153.0,95.9,,,,,,,,,
7946,SERC,1148207.0,1148207.0,2.058,1181505.0,1181505.0,160709.0,568.0,709.99,110403.85,,0.351,0.03,7.547,69511.679,1169654.935,4.0
7947,,,,,,,,,98.77,3621.7,,0.011,0.1364,2.375,2129.987,35839.469,5.0
7948,RFC,0.0,0.0,0.0,0.0,0.0,0.0,402.0,0.0,,,,,,,,5.0
7953,WECC,14501.0,14501.0,1.0,14501.0,14501.0,1146.0,270.9,20.6,1281.06,,0.004,0.2668,0.482,865.738,14571.247,10.0
7960,SERC,531070.0,531070.0,6.82,541816.0,541816.0,44707.0,372.0,623.84,44526.33,,0.164,0.1298,7.98,31508.236,530090.406,4.0
7962,,,,,,,,,76.39,3141.91,,0.039,0.1178,0.353,1981.94,30865.105,3.0
7964,SERC,30375.0,30375.0,1.02,30983.0,30983.0,2779.0,240.0,121.64,2850.68,,0.011,0.6515,1.366,1845.472,31059.496,7.0
7967,,,,,,,,,81.96,2010.27,,0.006,0.2682,1.149,1309.917,22046.486,6.0
7972,RFC,359104.0,359104.0,1.025,368082.0,368082.0,29015.0,340.0,411.7,29024.92,,0.111,0.1431,6.024,21950.038,369353.747,5.0
7975,,,,,,,,,101.23,3480.25,,0.023,0.6712,2.007,2036.287,33812.904,6.0
7981,SERC,2387.0,2387.0,1.03,2459.0,2459.0,-362.0,799.2,3.31,153.24,,0.0,0.0547,0.03,130.574,2197.939,4.0
7984,,,,,,,,,195.03,4231.02,,0.013,0.1313,1.473,2669.532,44918.028,5.0
7985,MRO,577826.0,577826.0,1.049,606139.0,606139.0,78577.0,576.3,354.02,50608.89,,0.168,0.0252,2.468,33245.916,559423.923,7.0
7987,,,,,,,,,0.0,,,,,,,,9.0
7988,SERC,25411.0,25411.0,1.05,26682.0,26682.0,2123.0,250.5,34.16,2186.85,,0.008,0.1259,0.425,1630.762,27438.281,4.0
7989,,,,,,,,,275.69,11746.54,,0.033,0.1943,5.252,6497.096,109332.072,4.0
7991,MRO,572327.0,572327.0,2.134,610673.0,610673.0,62855.0,169.3,,,,,,,,,
7999,WECC,1878443.0,1878443.0,1.083,2034354.0,2034354.0,269185.0,650.0,1083.81,276545.47,,0.253,0.0277,7.928,114271.168,1922836.704,10.0
8000,MRO,101871.0,101871.0,1.087,110734.0,110734.0,12195.0,247.1,172.31,12581.12,,0.034,0.0488,0.896,6787.247,114193.941,7.0
8002,NPCC,26475.0,26475.0,13.25,31853.0,31853.0,2691.0,414.0,23.41,2873.43,,2.286,0.0793,2.927,2781.135,42311.242,1.0
8005,NPCC,40786.0,40786.0,0.0,0.0,0.0,-8954.0,600.0,,,,,,,,,
8006,NPCC,192928.0,192928.0,1.01,194857.0,194857.0,17224.0,1242.0,106.71,18494.0,,0.058,0.1209,7.812,11602.849,195242.938,2.0
8007,NPCC,3893.0,3893.0,5.641,21960.0,21960.0,1196.0,567.0,118.0,1206.0,,5.76,14.4287,5.459,1864.4,23042.0,2.0
8008,,,,,,,,,6.0,214.0,,0.002,1.11,3.636,389.4,6552.0,2.0
8011,RFC,0.0,0.0,0.0,6489775.0,6489775.0,620556.0,980.8,,,,,,,,,
8012,RFC,511.0,511.0,5.77,2948.0,2948.0,214.0,546.4,5.36,214.24,,0.301,1.2942,0.964,,2980.1,3.0
8016,,,,,,,,,1.65,21.8,,0.105,1.2007,0.252,,420.0,5.0
8023,MRO,284486.0,284486.0,23.394,4986612.0,4986612.0,466189.997,1112.0,1394.16,505600.25,,124.713,0.2307,316.499,562303.1,5362439.405,5.0
8027,MRO,257374.0,257374.0,1.062,273331.0,273331.0,25714.0,559.4,183.83,26367.22,,0.09,0.0558,4.121,17760.036,298848.195,5.0
8029,MRO,4195.0,4195.0,1.049,4401.0,4401.0,154.0,157.6,9.68,209.76,,0.002,0.5244,0.623,,4467.208,7.0
